0	0.4448242	0.0581055	0.0576172	0.0559082	0.0627441	0.0554199	0.0000000	0.0551758
1	0.3510742	0.0576172	0.0585938	0.0559082	0.0622559	0.0559082	0.0000000	0.0549316
2	0.4169922	0.0581055	0.0593262	0.0559082	0.0625000	0.0561523	0.0000000	0.0551758
3	0.4602051	0.0578613	0.0585938	0.0556641	0.0620117	0.0559082	0.0000000	0.0554199
4	0.4123535	0.0578613	0.0578613	0.0556641	0.0622559	0.0554199	0.0000000	0.0549316
5	0.3591309	0.0578613	0.0576172	0.0559082	0.0625000	0.0554199	0.0000000	0.0551758
6	0.3703614	0.0581055	0.0583496	0.0556641	0.0622559	0.0556641	0.0000000	0.0549316
7	0.4372559	0.0578613	0.0595703	0.0561523	0.0625000	0.0559082	0.0000000	0.0551758
8	0.4746094	0.0578613	0.0585938	0.0556641	0.0627441	0.0559082	0.0000000	0.0556641
9	0.4221192	0.0578613	0.0576172	0.0559082	0.0617676	0.0554199	0.0000000	0.0549316
10	0.3662110	0.0583496	0.0571289	0.0559082	0.0622559	0.0551758	0.0000000	0.0551758
11	0.3742676	0.0576172	0.0583496	0.0556641	0.0620117	0.0556641	0.0000000	0.0549316
12	0.4404297	0.0578613	0.0593262	0.0559082	0.0622559	0.0559082	0.0000000	0.0549316
13	0.4775391	0.0581055	0.0583496	0.0556641	0.0615234	0.0551758	0.0000000	0.0556641
14	0.4238282	0.0581055	0.0578613	0.0559082	0.0620117	0.0556641	0.0000000	0.0549316
15	0.3664551	0.0578613	0.0576172	0.0559082	0.0622559	0.0556641	0.0000000	0.0554199
16	0.3757325	0.0578613	0.0583496	0.0556641	0.0617676	0.0556641	0.0000000	0.0546875
17	0.4418946	0.0578613	0.0595703	0.0559082	0.0620117	0.0561523	0.0000000	0.0554199
18	0.4772950	0.0578613	0.0585938	0.0556641	0.0620117	0.0556641	0.0000000	0.0554199
19	0.4260254	0.0578613	0.0578613	0.0559082	0.0620117	0.0551758	0.0000000	0.0554199
20	0.3674317	0.0581055	0.0576172	0.0559082	0.0622559	0.0556641	0.0000000	0.0554199
21	0.3771973	0.0581055	0.0583496	0.0559082	0.0620117	0.0556641	0.0000000	0.0554199
22	0.4421387	0.0578613	0.0593262	0.0561523	0.0620117	0.0561523	0.0000000	0.0551758
23	0.4792481	0.0578613	0.0583496	0.0559082	0.0620117	0.0551758	0.0000000	0.0563965
24	0.4245606	0.0581055	0.0576172	0.0559082	0.0617676	0.0554199	0.0000000	0.0549316
25	0.3664551	0.0578613	0.0578613	0.0561523	0.0620117	0.0554199	0.0000000	0.0554199
26	0.3764649	0.0578613	0.0583496	0.0559082	0.0620117	0.0559082	0.0000000	0.0539551
27	0.4433594	0.0578613	0.0593262	0.0559082	0.0620117	0.0556641	0.0000000	0.0546875
28	0.4770508	0.0578613	0.0583496	0.0559082	0.0622559	0.0554199	0.0000000	0.0554199
29	0.4240723	0.0578613	0.0576172	0.0556641	0.0615234	0.0551758	0.0000000	0.0554199
30	0.3671875	0.0581055	0.0578613	0.0559082	0.0615234	0.0554199	0.0000000	0.0549316
31	0.3767090	0.0576172	0.0581055	0.0556641	0.0615234	0.0554199	0.0000000	0.0551758
32	0.4423828	0.0581055	0.0593262	0.0559082	0.0620117	0.0561523	0.0000000	0.0546875
33	0.4768067	0.0576172	0.0588379	0.0559082	0.0615234	0.0556641	0.0000000	0.0554199
34	0.4250489	0.0581055	0.0576172	0.0559082	0.0617676	0.0554199	0.0000000	0.0549316
35	0.3684082	0.0581055	0.0576172	0.0559082	0.0617676	0.0556641	0.0000000	0.0554199
36	0.3757325	0.0576172	0.0583496	0.0559082	0.0617676	0.0556641	0.0000000	0.0551758
37	0.4414063	0.0578613	0.0593262	0.0559082	0.0615234	0.0559082	0.0000000	0.0549316
38	0.4768067	0.0576172	0.0585938	0.0559082	0.0617676	0.0554199	0.0000000	0.0551758
39	0.4226075	0.0581055	0.0576172	0.0559082	0.0615234	0.0554199	0.0000000	0.0551758
40	0.3669434	0.0581055	0.0576172	0.0556641	0.0617676	0.0556641	0.0000000	0.0551758
41	0.3762207	0.0576172	0.0583496	0.0559082	0.0610352	0.0556641	0.0000000	0.0551758
42	0.4414063	0.0578613	0.0593262	0.0559082	0.0617676	0.0561523	0.0000000	0.0546875
43	0.4760742	0.0578613	0.0585938	0.0554199	0.0617676	0.0559082	0.0000000	0.0554199
44	0.4233399	0.0581055	0.0578613	0.0559082	0.0615234	0.0554199	0.0000000	0.0546875
45	0.3664551	0.0581055	0.0576172	0.0561523	0.0615234	0.0556641	0.0000000	0.0551758
46	0.3757325	0.0581055	0.0581055	0.0559082	0.0617676	0.0559082	0.0000000	0.0554199
47	0.4414063	0.0578613	0.0593262	0.0559082	0.0615234	0.0559082	0.0000000	0.0551758
48	0.4765625	0.0578613	0.0585938	0.0556641	0.0615234	0.0556641	0.0000000	0.0549316
49	0.4230957	0.0581055	0.0576172	0.0556641	0.0615234	0.0551758	0.0000000	0.0554199
50	0.3664551	0.0581055	0.0576172	0.0559082	0.0615234	0.0559082	0.0000000	0.0551758
51	0.3750000	0.0578613	0.0583496	0.0556641	0.0610352	0.0559082	0.0000000	0.0549316
52	0.4411621	0.0578613	0.0593262	0.0559082	0.0615234	0.0559082	0.0000000	0.0551758
53	0.4763184	0.0578613	0.0583496	0.0559082	0.0617676	0.0559082	0.0000000	0.0554199
54	0.4226075	0.0578613	0.0576172	0.0556641	0.0610352	0.0554199	0.0000000	0.0551758
55	0.3652344	0.0576172	0.0573731	0.0559082	0.0615234	0.0554199	0.0000000	0.0554199
56	0.3730469	0.0576172	0.0583496	0.0554199	0.0615234	0.0556641	0.0000000	0.0556641
57	0.4404297	0.0578613	0.0595703	0.0559082	0.0612793	0.0559082	0.0000000	0.0551758
58	0.4758301	0.0578613	0.0588379	0.0556641	0.0615234	0.0556641	0.0000000	0.0554199
59	0.4235840	0.0581055	0.0578613	0.0559082	0.0612793	0.0549316	0.0000000	0.0554199
60	0.3659668	0.0578613	0.0576172	0.0554199	0.0615234	0.0551758	0.0000000	0.0556641
61	0.3752442	0.0578613	0.0583496	0.0556641	0.0612793	0.0559082	0.0000000	0.0546875
62	0.4411621	0.0578613	0.0593262	0.0556641	0.0615234	0.0559082	0.0000000	0.0554199
