0	0.9367676	0.0605469	0.0583496	0.0581055	0.0603027	0.0590820	0.0000000	0.0561523
1	0.5859376	0.0603027	0.0595703	0.0581055	0.0603027	0.0585938	0.0000000	0.0573731
2	0.3347168	0.0605469	0.0590820	0.0583496	0.0595703	0.0583496	0.0000000	0.0563965
3	0.5241700	0.0605469	0.0588379	0.0581055	0.0588379	0.0581055	0.0000000	0.0571289
4	0.3457032	0.0600586	0.0598145	0.0581055	0.0593262	0.0583496	0.0000000	0.0568848
5	0.4943848	0.0603027	0.0585938	0.0581055	0.0590820	0.0571289	0.0000000	0.0571289
6	0.3925782	0.0603027	0.0598145	0.0583496	0.0595703	0.0578613	0.0000000	0.0566406
7	0.4311524	0.0600586	0.0588379	0.0581055	0.0593262	0.0576172	0.0000000	0.0566406
8	0.4604492	0.0607910	0.0598145	0.0581055	0.0598145	0.0573731	0.0000000	0.0571289
9	0.3659668	0.0603027	0.0588379	0.0578613	0.0607910	0.0578613	0.0000000	0.0566406
10	0.5161133	0.0603027	0.0595703	0.0583496	0.0610352	0.0581055	0.0000000	0.0576172
11	0.3317871	0.0603027	0.0593262	0.0581055	0.0615234	0.0581055	0.0000000	0.0566406
12	0.5295411	0.0598145	0.0588379	0.0581055	0.0617676	0.0585938	0.0000000	0.0566406
13	0.3449707	0.0600586	0.0598145	0.0583496	0.0622559	0.0590820	0.0000000	0.0561523
14	0.5002442	0.0603027	0.0588379	0.0581055	0.0615234	0.0588379	0.0000000	0.0573731
15	0.3837891	0.0603027	0.0600586	0.0581055	0.0617676	0.0603027	0.0000000	0.0568848
16	0.4382325	0.0600586	0.0590820	0.0578613	0.0610352	0.0593262	0.0000000	0.0571289
17	0.4545899	0.0600586	0.0598145	0.0576172	0.0615234	0.0617676	0.0000000	0.0576172
18	0.3715821	0.0603027	0.0588379	0.0583496	0.0612793	0.0612793	0.0000000	0.0566406
19	0.5112305	0.0598145	0.0595703	0.0583496	0.0615234	0.0620117	0.0000000	0.0573731
20	0.3339844	0.0598145	0.0593262	0.0576172	0.0610352	0.0629883	0.0000000	0.0566406
21	0.5302735	0.0600586	0.0590820	0.0578613	0.0607910	0.0625000	0.0000000	0.0568848
22	0.3408203	0.0600586	0.0598145	0.0581055	0.0603027	0.0634766	0.0000000	0.0566406
23	0.5036622	0.0598145	0.0585938	0.0583496	0.0600586	0.0632324	0.0000000	0.0571289
24	0.3781739	0.0598145	0.0605469	0.0581055	0.0603027	0.0642090	0.0000000	0.0568848
25	0.4399414	0.0595703	0.0588379	0.0581055	0.0598145	0.0634766	0.0000000	0.0563965
26	0.4472657	0.0595703	0.0598145	0.0581055	0.0598145	0.0637207	0.0000000	0.0566406
27	0.3774414	0.0593262	0.0588379	0.0581055	0.0595703	0.0642090	0.0000000	0.0563965
28	0.5080567	0.0593262	0.0598145	0.0581055	0.0590820	0.0637207	0.0000000	0.0573731
29	0.3344727	0.0593262	0.0593262	0.0581055	0.0593262	0.0634766	0.0000000	0.0563965
30	0.5288087	0.0590820	0.0590820	0.0583496	0.0593262	0.0634766	0.0000000	0.0568848
31	0.3378907	0.0585938	0.0600586	0.0583496	0.0593262	0.0637207	0.0000000	0.0571289
32	0.5048829	0.0585938	0.0588379	0.0578613	0.0593262	0.0634766	0.0000000	0.0568848
33	0.3728028	0.0581055	0.0600586	0.0581055	0.0595703	0.0637207	0.0000000	0.0568848
34	0.4460450	0.0583496	0.0588379	0.0581055	0.0595703	0.0632324	0.0000000	0.0568848
35	0.4426270	0.0588379	0.0603027	0.0581055	0.0598145	0.0637207	0.0000000	0.0573731
36	0.3830567	0.0588379	0.0588379	0.0581055	0.0605469	0.0629883	0.0000000	0.0566406
37	0.5048829	0.0595703	0.0598145	0.0581055	0.0603027	0.0637207	0.0000000	0.0571289
38	0.3376465	0.0600586	0.0593262	0.0581055	0.0605469	0.0632324	0.0000000	0.0566406
39	0.5288087	0.0607910	0.0593262	0.0581055	0.0605469	0.0627441	0.0000000	0.0571289
40	0.3354492	0.0610352	0.0605469	0.0581055	0.0607910	0.0627441	0.0000000	0.0568848
41	0.5078126	0.0615234	0.0590820	0.0583496	0.0607910	0.0620117	0.0000000	0.0576172
42	0.3696289	0.0617676	0.0603027	0.0583496	0.0605469	0.0629883	0.0000000	0.0571289
43	0.4519043	0.0617676	0.0598145	0.0583496	0.0605469	0.0617676	0.0000000	0.0568848
44	0.4367676	0.0622559	0.0612793	0.0583496	0.0605469	0.0622559	0.0000000	0.0573731
45	0.3898926	0.0617676	0.0593262	0.0581055	0.0598145	0.0612793	0.0000000	0.0571289
46	0.5034180	0.0615234	0.0603027	0.0581055	0.0600586	0.0610352	0.0000000	0.0576172
47	0.3381348	0.0617676	0.0598145	0.0583496	0.0593262	0.0610352	0.0000000	0.0566406
48	0.5290528	0.0615234	0.0600586	0.0583496	0.0593262	0.0607910	0.0000000	0.0573731
49	0.3349610	0.0615234	0.0605469	0.0583496	0.0593262	0.0605469	0.0000000	0.0571289
50	0.5090333	0.0615234	0.0595703	0.0581055	0.0593262	0.0600586	0.0000000	0.0573731
51	0.3679200	0.0612793	0.0607910	0.0583496	0.0590820	0.0605469	0.0000000	0.0571289
52	0.4565430	0.0612793	0.0590820	0.0581055	0.0588379	0.0600586	0.0000000	0.0573731
53	0.4321289	0.0612793	0.0607910	0.0583496	0.0588379	0.0607910	0.0000000	0.0566406
54	0.3913575	0.0610352	0.0595703	0.0583496	0.0590820	0.0603027	0.0000000	0.0568848
55	0.5004883	0.0607910	0.0605469	0.0583496	0.0593262	0.0620117	0.0000000	0.0561523
56	0.3391114	0.0605469	0.0607910	0.0578613	0.0583496	0.0622559	0.0000000	0.0563965
57	0.5278321	0.0607910	0.0607910	0.0581055	0.0588379	0.0639649	0.0000000	0.0561523
58	0.3330078	0.0605469	0.0617676	0.0578613	0.0585938	0.0654297	0.0000000	0.0561523
59	0.5109864	0.0607910	0.0607910	0.0581055	0.0583496	0.0659180	0.0000000	0.0568848
60	0.3659668	0.0610352	0.0622559	0.0588379	0.0583496	0.0671387	0.0000000	0.0563965
61	0.4606934	0.0607910	0.0610352	0.0585938	0.0583496	0.0668945	0.0000000	0.0563965
62	0.4323731	0.0612793	0.0627441	0.0585938	0.0583496	0.0678711	0.0000000	0.0566406
63	0.3945313	0.0610352	0.0615234	0.0585938	0.0585938	0.0683594	0.0000000	0.0559082
64	0.4992676	0.0607910	0.0629883	0.0588379	0.0585938	0.0681152	0.0000000	0.0571289
65	0.3386231	0.0612793	0.0622559	0.0590820	0.0585938	0.0681152	0.0000000	0.0563965
66	0.5261231	0.0615234	0.0622559	0.0590820	0.0583496	0.0681152	0.0000000	0.0566406
67	0.3310547	0.0612793	0.0627441	0.0590820	0.0581055	0.0695801	0.0000000	0.0551758
68	0.5126954	0.0615234	0.0620117	0.0593262	0.0581055	0.0690918	0.0000000	0.0566406
69	0.3647461	0.0617676	0.0622559	0.0593262	0.0583496	0.0695801	0.0000000	0.0563965
70	0.4621582	0.0617676	0.0610352	0.0595703	0.0581055	0.0688477	0.0000000	0.0561523
71	0.4299317	0.0620117	0.0620117	0.0593262	0.0583496	0.0698242	0.0000000	0.0563965
72	0.3942871	0.0625000	0.0605469	0.0593262	0.0578613	0.0690918	0.0000000	0.0559082
