0		15.68
1		15.68
2		15.70
3		15.73
4		15.75
5		15.73
6		15.75
7		15.68
8		15.73
9		15.78
10		15.68
11		15.73
12		15.75
13		15.70
14		15.73
15		15.73
16		15.70
17		15.73
18		15.73
19		15.75
20		15.70
21		15.75
22		15.70
23		15.75
24		15.73
25		15.75
26		15.73
27		15.70
28		15.70
29		15.78
30		15.73
31		15.60
32		15.73
33		15.75
34		15.75
35		15.75
36		15.78
37		15.68
38		15.70
39		15.78
40		15.75
41		15.65
42		15.70
43		15.78
44		15.73
45		15.68
46		15.78
47		15.68
48		15.68
49		15.75
50		15.78
51		15.73
52		15.70
53		15.73
54		15.78
55		15.70
56		15.65
57		15.73
58		15.75
59		15.75
60		15.75
61		15.70
62		15.68
63		15.73
64		15.70
65		15.70
66		15.70
67		15.73
68		15.75
69		15.70
70		15.73
71		15.70
72		15.70
73		15.73
74		15.78
75		15.70
76		15.60
77		15.73
78		15.73
79		15.73
80		15.83
81		15.78
82		15.68
83		15.68
84		15.75
85		15.75
86		15.65
87		15.70
88		15.78
89		15.68
90		15.73
91		15.78
92		15.70
93		15.70
94		15.78
95		15.78
96		15.75
97		15.73
98		15.75
99		15.75
100		15.75
101		15.75
102		15.75
103		15.75
104		15.73
105		15.75
106		15.75
107		15.73
108		15.78
109		15.73
110		15.73
111		15.73
112		15.73
113		15.73
114		15.75
115		15.75
116		15.70
117		15.68
118		15.70
119		15.78
120		15.70
121		15.68
122		15.73
123		15.70
124		15.70
125		15.80
126		15.70
127		15.65
128		15.75
129		15.75
130		15.70
131		15.75
132		15.68
133		15.75
134		15.75
135		15.73
136		15.75
137		15.70
138		15.73
139		15.75
140		15.68
141		15.68
142		15.73
143		15.73
144		15.73
145		15.65
146		15.70
147		15.73
148		15.70
149		15.73
150		15.78
151		15.70
152		15.68
153		15.73
154		15.73
155		15.73
156		15.75
157		15.70
158		15.70
159		15.78
160		15.75
161		15.70
162		15.73
163		15.78
164		15.80
165		15.70
166		15.70
167		15.78
168		15.73
169		15.73
170		15.78
171		15.68
172		15.75
173		15.75
174		15.78
175		15.68
176		15.70
177		15.73
178		15.78
179		15.73
180		15.70
181		15.75
182		15.70
183		15.70
184		15.75
185		15.75
186		15.68
187		15.73
188		15.70
189		15.73
190		15.75
191		15.60
192		15.73
193		15.70
194		15.80
195		15.75
196		15.68
197		15.68
198		15.78
199		15.73
200		15.70
201		15.75
202		15.68
203		15.75
204		15.80
205		15.70
206		15.73
207		15.68
208		15.73
209		15.78
210		15.70
211		15.73
212		15.75
213		15.73
214		15.70
215		15.73
216		15.70
217		15.70
218		15.73
219		15.75
220		15.70
221		15.65
222		15.73
223		15.73
224		15.75
225		15.68
226		15.78
227		15.68
228		15.70
229		15.80
230		15.73
231		15.75
232		15.73
233		15.68
234		15.78
235		15.73
236		15.70
237		15.73
238		15.73
239		15.78
240		15.75
241		15.70
242		15.68
243		15.78
244		15.78
245		15.70
246		15.80
247		15.70
248		15.68
249		15.75
250		15.78
251		15.75
252		15.70
253		15.73
254		15.78
255		15.70
256		15.65
257		15.78
258		15.73
259		15.70
260		15.73
261		15.68
262		15.70
263		15.70
264		15.75
265		15.73
266		15.70
267		15.78
268		15.75
269		15.73
270		15.73
271		15.73
272		15.70
273		15.68
274		15.78
275		15.73
276		15.68
277		15.73
278		15.73
279		15.78
280		15.73
281		15.75
282		15.70
283		15.70
284		15.73
285		15.75
286		15.75
287		15.73
288		15.78
289		15.70
290		15.70
291		15.75
292		15.73
293		15.73
294		15.75
295		15.70
296		15.68
297		15.75
298		15.75
299		15.78
300		15.70
301		15.73
302		15.73
303		15.73
304		15.80
305		15.78
306		15.68
307		15.75
308		15.73
309		15.73
310		15.70
311		15.68
312		15.75
313		15.73
314		15.73
315		15.75
316		15.73
317		15.68
318		15.68
319		15.78
320		15.75
321		15.65
322		15.70
323		15.73
324		15.73
325		15.75
326		15.70
327		15.70
328		15.73
329		15.70
330		15.73
331		15.68
332		15.73
333		15.75
334		15.75
335		15.73
336		15.78
337		15.70
338		15.68
339		15.80
340		15.75
341		15.70
342		15.73
343		15.70
344		15.75
345		15.73
346		15.70
347		15.73
348		15.70
349		15.75
350		15.75
351		15.78
352		15.65
353		15.73
354		15.78
355		15.75
356		15.78
357		15.73
358		15.73
359		15.75
360		15.73
361		15.73
362		15.70
363		15.73
364		15.75
365		15.65
366		15.78
367		15.70
368		15.70
369		15.70
370		15.78
371		15.75
372		15.68
373		15.68
374		15.75
375		15.75
376		15.65
377		15.70
378		15.78
379		15.75
380		15.75
381		15.75
382		15.70
383		15.73
384		15.75
385		15.80
386		15.80
387		15.70
388		15.75
389		15.75
390		15.73
391		15.73
392		15.78
393		15.70
394		15.70
395		15.70
396		15.73
397		15.68
398		15.75
399		15.80
400		15.73
401		15.78
402		15.70
403		15.78
404		15.70
405		15.73
406		15.78
407		15.70
408		15.68
409		15.73
410		15.78
411		15.65
412		15.75
413		15.70
414		15.73
415		15.78
416		15.68
417		15.78
418		15.75
419		15.78
420		15.73
421		15.73
422		15.68
423		15.78
424		15.75
425		15.70
426		15.83
427		15.65
428		15.68
429		15.73
430		15.78
431		15.75
432		15.70
433		15.70
434		15.78
435		15.65
436		15.65
437		15.78
438		15.75
439		15.73
440		15.70
441		15.73
442		15.70
443		15.75
444		15.80
445		15.78
446		15.75
447		15.68
448		15.75
449		15.75
450		15.70
451		15.78
452		15.70
453		15.73
454		15.75
455		15.70
456		15.70
457		15.73
458		15.75
459		15.75
460		15.70
461		15.78
462		15.73
463		15.73
464		15.75
465		15.75
466		15.75
467		15.70
468		15.78
469		15.73
470		15.70
471		15.75
472		15.70
473		15.75
474		15.75
475		15.73
476		15.78
477		15.65
478		15.70
479		15.78
480		15.78
481		15.70
482		15.75
483		15.70
484		15.65
485		15.70
486		15.68
487		15.73
488		15.78
489		15.78
