0		15.73
1		15.75
2		15.73
3		15.75
4		15.73
5		15.78
6		15.75
7		15.75
8		15.80
9		15.75
10		15.73
11		15.73
12		15.75
13		15.68
14		15.80
15		15.75
16		15.80
17		15.75
18		15.80
19		15.80
20		15.78
21		15.80
22		15.80
23		15.83
24		15.78
25		15.83
26		15.80
27		15.83
28		15.78
29		15.75
30		15.78
31		15.80
32		15.85
33		15.90
34		15.80
35		15.83
36		15.83
37		15.85
38		15.73
39		15.93
40		15.80
41		15.80
42		15.83
43		15.83
44		15.80
45		15.83
46		15.88
47		15.88
48		15.88
49		15.83
50		15.80
51		15.80
52		15.83
53		15.85
54		15.80
55		15.85
56		15.80
57		15.85
58		15.78
59		15.85
60		15.80
61		15.83
62		15.80
63		15.85
64		15.83
65		15.83
66		15.88
67		15.83
68		15.98
69		15.80
70		15.90
71		15.83
72		15.83
73		15.83
74		15.83
75		15.88
76		15.83
77		15.85
78		15.80
79		15.83
80		15.83
81		15.80
82		15.85
83		15.85
84		15.83
85		15.78
86		15.78
87		15.78
88		15.80
89		15.80
90		15.80
91		15.78
92		15.85
93		15.88
94		15.80
95		15.78
96		15.83
97		15.80
98		15.78
99		15.75
100		15.88
101		15.75
102		15.80
103		15.83
104		15.80
105		15.85
106		15.78
107		15.83
108		15.80
109		15.83
110		15.75
111		15.78
112		15.83
113		15.88
114		15.78
115		15.80
116		15.80
117		15.88
118		15.80
119		15.83
120		15.83
121		15.75
122		15.78
123		15.78
124		15.80
125		15.78
126		15.83
127		15.83
128		15.80
129		15.83
130		15.80
131		15.85
132		15.83
133		15.83
134		15.85
135		15.83
136		15.75
137		15.83
138		15.88
139		15.83
140		15.78
141		15.75
142		15.78
143		15.75
144		15.73
145		15.78
146		15.78
147		15.78
148		15.68
149		15.70
150		15.63
151		15.70
152		15.68
153		15.65
154		15.68
155		15.68
156		15.68
157		15.63
158		15.70
159		15.70
160		15.73
161		15.65
162		15.70
163		15.68
164		15.65
165		15.68
166		15.68
167		15.75
168		15.70
169		15.73
170		15.70
171		15.60
172		15.68
173		15.65
174		15.73
175		15.75
176		15.75
177		15.68
178		15.75
179		15.70
180		15.73
181		15.73
182		15.63
183		15.73
184		15.75
185		15.78
186		15.85
187		15.75
188		15.78
189		15.78
190		15.80
191		15.78
192		15.80
193		15.73
194		15.80
195		15.75
196		15.78
197		15.75
198		15.75
199		15.73
200		15.73
201		15.80
202		15.73
203		15.73
204		15.73
205		15.80
206		15.75
207		15.73
208		15.83
209		15.75
210		15.78
211		15.75
212		15.80
213		15.73
214		15.80
215		15.75
216		15.78
217		15.73
218		15.73
219		15.70
220		15.70
221		15.75
222		15.70
223		15.80
224		15.70
225		15.75
226		15.78
227		15.75
228		15.75
229		15.70
230		15.80
231		15.78
232		15.75
233		15.75
234		15.73
235		15.78
236		15.73
237		15.78
238		15.73
239		15.80
240		15.68
241		15.75
