0	0.9997559	0.0600586	0.0585938	0.0605469	0.0620117	0.0571289	0.0000000	0.0549316
1	0.5715333	0.0598145	0.0595703	0.0605469	0.0617676	0.0583496	0.0000000	0.0551758
2	0.3627930	0.0593262	0.0588379	0.0603027	0.0620117	0.0576172	0.0000000	0.0556641
3	0.5302735	0.0595703	0.0590820	0.0600586	0.0617676	0.0573731	0.0000000	0.0554199
4	0.3347168	0.0595703	0.0595703	0.0600586	0.0617676	0.0578613	0.0000000	0.0556641
5	0.5180665	0.0598145	0.0585938	0.0600586	0.0617676	0.0563965	0.0000000	0.0561523
6	0.3623047	0.0595703	0.0595703	0.0598145	0.0615234	0.0571289	0.0000000	0.0561523
7	0.4782715	0.0598145	0.0583496	0.0595703	0.0617676	0.0573731	0.0000000	0.0571289
8	0.4272461	0.0593262	0.0593262	0.0595703	0.0615234	0.0578613	0.0000000	0.0576172
9	0.4079590	0.0598145	0.0581055	0.0590820	0.0612793	0.0573731	0.0000000	0.0590820
10	0.4936524	0.0595703	0.0590820	0.0588379	0.0610352	0.0576172	0.0000000	0.0605469
11	0.3530274	0.0595703	0.0585938	0.0588379	0.0605469	0.0578613	0.0000000	0.0612793
12	0.5322266	0.0595703	0.0593262	0.0581055	0.0605469	0.0581055	0.0000000	0.0612793
13	0.3381348	0.0593262	0.0593262	0.0581055	0.0603027	0.0581055	0.0000000	0.0617676
14	0.5200196	0.0595703	0.0583496	0.0578613	0.0600586	0.0578613	0.0000000	0.0615234
15	0.3671875	0.0593262	0.0593262	0.0576172	0.0590820	0.0588379	0.0000000	0.0607910
16	0.4797364	0.0595703	0.0578613	0.0576172	0.0590820	0.0578613	0.0000000	0.0612793
17	0.4299317	0.0590820	0.0593262	0.0573731	0.0588379	0.0583496	0.0000000	0.0607910
18	0.4052735	0.0590820	0.0649414	0.0573731	0.0585938	0.0590820	0.0000000	0.0605469
19	0.4963379	0.0593262	0.0595703	0.0568848	0.0585938	0.0583496	0.0000000	0.0595703
20	0.3520508	0.0593262	0.0588379	0.0566406	0.0585938	0.0573731	0.0000000	0.0590820
21	0.5312501	0.0593262	0.0590820	0.0568848	0.0585938	0.0571289	0.0000000	0.0588379
22	0.3364258	0.0588379	0.0595703	0.0566406	0.0583496	0.0573731	0.0000000	0.0581055
23	0.5173340	0.0588379	0.0588379	0.0563965	0.0583496	0.0563965	0.0000000	0.0588379
24	0.3649903	0.0588379	0.0600586	0.0566406	0.0585938	0.0568848	0.0000000	0.0583496
25	0.4726563	0.0585938	0.0578613	0.0566406	0.0583496	0.0559082	0.0000000	0.0585938
26	0.4296875	0.0588379	0.0598145	0.0566406	0.0583496	0.0571289	0.0000000	0.0585938
