0.000000	8.9029761405e-02
0.008887	8.3407348096e-02
0.017773	3.1432486680e-02
0.026660	3.0831149562e-02
0.035547	2.1904191166e-02
0.044434	2.0029186226e-02
0.053320	1.7817830885e-02
0.062207	1.0084126398e-02
0.071094	1.1947378464e-02
0.079980	1.2604215954e-02
0.088867	1.4877921765e-02
0.097754	1.4179282028e-02
0.106641	1.2861994080e-02
0.115527	9.5099671151e-03
0.124414	7.1708393350e-03
0.133301	3.9898991009e-03
0.142187	2.7319177985e-03
0.151074	2.7842503451e-03
0.159961	2.3668202471e-03
0.168848	2.3680056637e-03
0.177734	2.2228977580e-03
0.186621	2.1106170968e-03
0.195508	2.0693485632e-03
0.204395	2.0061742267e-03
0.213281	1.7583255995e-03
0.222168	1.8574527086e-03
0.231055	1.6717003702e-03
0.239941	1.8393298054e-03
0.248828	2.1289334379e-03
0.257715	2.0075829678e-03
0.266602	1.8567886079e-03
0.275488	1.7433464148e-03
0.284375	1.4149479609e-03
0.293262	9.3765670052e-04
0.302148	8.2086963290e-04
0.311035	9.1905229475e-04
0.319922	8.5991313450e-04
0.328809	8.9237613378e-04
0.337695	9.2676234488e-04
0.346582	1.1034698894e-03
0.355469	1.0272160359e-03
0.364355	1.0989936454e-03
0.373242	1.1628061676e-03
0.382129	1.1630302262e-03
0.391016	9.5378094294e-04
0.399902	6.8696898245e-04
0.408789	7.2651056301e-04
0.417676	6.4441841006e-04
0.426563	1.2180148524e-03
0.435449	1.4297134343e-03
0.444336	1.7402044239e-03
0.453223	1.7677960045e-03
0.462109	1.8600086521e-03
0.470996	1.2962479751e-03
0.479883	1.1752816607e-03
0.488770	1.0818788305e-03
0.497656	1.1327673083e-03
0.506543	9.6023141657e-04
0.515430	1.0667353116e-03
0.524316	1.2017253422e-03
0.533203	1.1426028181e-03
0.542090	1.0850421600e-03
0.550977	1.1014606560e-03
0.559863	9.0672678485e-04
0.568750	9.8023315172e-04
0.577637	9.2460417781e-04
0.586523	1.1178880215e-03
0.595410	1.1727760544e-03
0.604297	1.1618992611e-03
0.613184	9.7977723215e-04
0.622070	9.5550973397e-04
0.630957	7.0203123023e-04
0.639844	7.6620282276e-04
0.648730	7.6705101866e-04
0.657617	7.6229430962e-04
0.666504	7.5164836812e-04
0.675391	7.0354803157e-04
0.684277	6.7491032265e-04
0.693164	9.3615059670e-04
0.702051	9.3392116559e-04
0.710938	1.0941671394e-03
0.719824	1.2527641721e-03
0.728711	1.3146748093e-03
0.737598	1.0738708583e-03
0.746484	9.2140802676e-04
0.755371	9.4405468134e-04
0.764258	9.5935368817e-04
0.773145	1.3421472497e-03
0.782031	1.4211373788e-03
0.790918	1.5834956084e-03
0.799805	1.9079905918e-03
0.808691	2.2382955769e-03
0.817578	1.8575303652e-03
0.826465	1.8316739223e-03
0.835352	1.7716150663e-03
0.844238	1.2739998362e-03
0.853125	7.5405015908e-04
0.862012	7.3002456655e-04
0.870898	7.1869636315e-04
0.879785	8.7050171105e-04
0.888672	7.9783493809e-04
0.897559	8.8632555903e-04
0.906445	7.9100748544e-04
0.915332	6.8437464481e-04
0.924219	5.1083724820e-04
0.933105	6.2230607607e-04
0.941992	4.9786612758e-04
0.950879	6.0809534244e-04
0.959766	6.0668754478e-04
0.968652	7.1370151970e-04
0.977539	7.4528717532e-04
0.986426	7.9447764928e-04
0.995313	7.3503936377e-04
1.004199	6.6546179252e-04
1.013086	4.5616149338e-04
1.021973	3.0299470819e-04
1.030859	8.1500579030e-04
1.039746	7.4431703862e-04
1.048633	1.0281192092e-03
1.057520	1.4884830876e-03
1.066406	1.4843159322e-03
1.075293	1.0102078388e-03
1.084180	1.0228686986e-03
1.093066	1.0345875585e-03
1.101953	6.4038844605e-04
1.110840	7.8120537215e-04
1.119727	1.1218331033e-03
1.128613	1.2236289517e-03
1.137500	1.1309155134e-03
1.146387	1.2894056728e-03
1.155273	1.1788265550e-03
1.164160	1.0692786502e-03
1.173047	9.3809176923e-04
1.181934	7.4500781539e-04
1.190820	5.3906165320e-04
1.199707	7.4249604427e-04
1.208594	6.3456417791e-04
1.217480	6.3490411825e-04
1.226367	7.0055231043e-04
1.235254	7.8875066464e-04
1.244141	6.5021301002e-04
1.253027	6.1722537292e-04
1.261914	8.4816864461e-04
1.270801	7.9467602572e-04
1.279688	7.3462000640e-04
1.288574	7.0788874729e-04
1.297461	8.2257639357e-04
1.306348	5.8020697510e-04
1.315234	6.4341872006e-04
1.324121	8.3970170043e-04
1.333008	1.0410220608e-03
1.341895	9.3958690510e-04
1.350781	1.0913037996e-03
1.359668	1.7134149603e-03
1.368555	1.5608646175e-03
1.377441	1.5302446078e-03
1.386328	1.7299685529e-03
1.395215	1.5847387668e-03
1.404102	1.0153036757e-03
1.412988	9.6349781581e-04
1.421875	1.5695934322e-03
1.430762	1.2534266611e-03
1.439648	1.3747034525e-03
1.448535	1.2684523416e-03
1.457422	1.3079646112e-03
1.466309	4.8097373058e-04
1.475195	6.2484143329e-04
1.484082	5.1312539317e-04
1.492969	6.2865402374e-04
1.501855	6.7938627636e-04
1.510742	8.8626217871e-04
1.519629	9.0734451521e-04
1.528516	1.0862498935e-03
1.537402	1.2067052592e-03
1.546289	1.1401375029e-03
1.555176	9.2258788693e-04
1.564063	7.3939538351e-04
1.572949	6.3378947219e-04
1.581836	5.8407137276e-04
1.590723	7.5266692435e-04
1.599609	8.9687045497e-04
1.608496	8.8657860953e-04
1.617383	8.6819794777e-04
1.626270	7.5206025175e-04
1.635156	5.7137441984e-04
1.644043	5.8803839914e-04
