0	0
0.00888672	6.58699e-06
0.0177734	9.92937e-06
0.0266602	2.19137e-05
0.0355469	2.76777e-05
0.0444336	3.95445e-05
0.0533203	5.06571e-05
0.062207	3.90227e-05
0.0710937	6.03859e-05
0.0799805	8.06276e-05
0.0888672	0.000117497
0.0977539	0.000135495
0.106641	0.000146269
0.115527	0.000126925
0.124414	0.000110996
0.133301	7.08969e-05
0.142187	5.5232e-05
0.151074	6.35461e-05
0.159961	6.0561e-05
0.168848	6.75107e-05
0.177734	7.02202e-05
0.186621	7.35074e-05
0.195508	7.90973e-05
0.204395	8.38122e-05
0.213281	7.99843e-05
0.222168	9.16813e-05
0.231055	8.92458e-05
0.239941	0.000105894
0.248828	0.000131814
0.257715	0.000133338
0.266602	0.000131974
0.275488	0.000132309
0.284375	0.000114426
0.293262	8.06408e-05
0.302148	7.49402e-05
0.311035	8.89118e-05
0.319922	8.80121e-05
0.328809	9.64793e-05
0.337695	0.000105686
0.346582	0.000132548
0.355469	0.000129797
0.364355	0.000145897
0.373242	0.00016199
0.382129	0.000169829
0.391016	0.000145827
0.399902	0.000109861
0.408789	0.000121406
0.417676	0.000112421
0.426563	0.000221625
0.435449	0.000271097
0.444336	0.000343576
0.453223	0.000363124
0.462109	0.000397196
0.470996	0.000287556
0.479883	0.000270653
0.48877	0.000258456
0.497656	0.000280543
0.506543	0.000246382
0.51543	0.000283397
0.524316	0.000330364
0.533203	0.000324848
0.54209	0.000318852
0.550977	0.000334376
0.559863	0.000284211
0.56875	0.000317082
0.577637	0.000308507
0.586523	0.000384564
0.59541	0.000415765
0.604297	0.000424296
0.613184	0.00036839
0.62207	0.000369755
0.630957	0.000279483
0.639844	0.000313683
0.64873	0.000322814
0.657617	0.000329662
0.666504	0.000333903
0.675391	0.000320925
0.684277	0.000316017
0.693164	0.000449798
0.702051	0.000460307
0.710938	0.000553027
0.719824	0.000649116
0.728711	0.000698118
0.737598	0.00058424
0.746484	0.000513444
0.755371	0.000538664
0.764258	0.000560349
0.773145	0.000802272
0.782031	0.000869129
0.790918	0.000990558
0.799805	0.00122052
0.808691	0.0014638
0.817578	0.00124164
0.826465	0.00125111
0.835352	0.00123625
0.844238	0.000908028
0.853125	0.000548814
0.862012	0.000542455
0.870898	0.000545105
0.879785	0.000673787
0.888672	0.00063008
0.897559	0.000714034
0.906445	0.000649926
0.915332	0.000573391
0.924219	0.000436347
0.933105	0.000541833
0.941992	0.000441781
0.950879	0.000549822
0.959766	0.00055885
0.968652	0.000669657
0.977539	0.000712183
0.986426	0.000773055
0.995313	0.000728165
1.0042	0.000671062
1.01309	0.000468178
1.02197	0.000316456
1.03086	0.000866083
1.03975	0.00080466
1.04863	0.00113055
1.05752	0.00166464
1.06641	0.001688
1.07529	0.00116806
1.08418	0.00120233
1.09307	0.00123612
1.10195	0.000777624
1.11084	0.00096398
1.11973	0.00140654
1.12861	0.00155862
1.1375	0.0014633
1.14639	0.00169454
1.15527	0.00157333
1.16416	0.00144916
1.17305	0.00129085
1.18193	0.00104075
1.19082	0.000764418
1.19971	0.00106867
