0.000000	6.8337125638e-01
0.061035	5.6528594585e-01
0.122070	3.0587930550e-01
0.183105	8.9117046160e-02
0.244141	6.2880165203e-02
0.305176	4.3260771509e-02
0.366211	2.7460580639e-02
0.427246	2.2625200583e-02
0.488281	1.7231465903e-02
0.549316	1.2908890878e-02
0.610352	1.0153367028e-02
0.671387	8.6483134783e-03
0.732422	8.0478479746e-03
0.793457	7.2299214040e-03
0.854492	6.3028467790e-03
0.915527	5.6827358411e-03
0.976562	5.2042235811e-03
1.037598	4.8906098587e-03
1.098633	4.8975046041e-03
1.159668	4.0940020074e-03
1.220703	3.6896787962e-03
1.281738	3.4322773975e-03
1.342773	3.1529981536e-03
1.403809	2.9457411333e-03
1.464844	3.2090141853e-03
1.525879	3.0795365777e-03
1.586914	3.1369397447e-03
1.647949	2.6862921426e-03
1.708984	2.2617316873e-03
1.770020	1.7732475856e-03
1.831055	1.7679420595e-03
1.892090	1.3496857364e-03
1.953125	1.4862951275e-03
2.014160	1.9492840237e-03
2.075195	2.0042675208e-03
2.136230	2.2618840595e-03
2.197266	2.4187769462e-03
2.258301	2.2526266319e-03
2.319336	1.9399420956e-03
2.380371	1.6959268008e-03
2.441406	1.4202585454e-03
2.502441	1.2450734922e-03
2.563477	1.2983511118e-03
2.624512	1.4480923211e-03
2.685547	1.4013868691e-03
2.746582	1.3295903912e-03
2.807617	1.3930115887e-03
2.868652	1.6690359572e-03
2.929688	1.8452003645e-03
2.990723	1.9812224910e-03
3.051758	2.1069421680e-03
3.112793	1.9874971100e-03
3.173828	1.7343352697e-03
3.234863	1.3562608821e-03
3.295898	1.4791763818e-03
3.356934	1.2512992369e-03
3.417969	1.5912265427e-03
3.479004	1.4590009215e-03
3.540039	1.5001234209e-03
3.601074	1.2750117110e-03
3.662109	1.5506657526e-03
3.723145	1.2617210735e-03
3.784180	1.2798965997e-03
3.845215	1.2448833521e-03
3.906250	1.2430766868e-03
3.967285	1.4220881938e-03
4.028320	1.2819600426e-03
4.089355	1.3528663922e-03
4.150391	1.4198063274e-03
4.211426	1.4193561902e-03
4.272461	1.2787850678e-03
4.333496	1.4160717380e-03
4.394531	1.4552259913e-03
4.455566	1.4859099955e-03
4.516602	1.5044663133e-03
4.577637	1.1666629501e-03
4.638672	1.1703502175e-03
4.699707	1.0413898067e-03
4.760742	1.0379139492e-03
4.821777	9.2103687732e-04
4.882812	1.0892891058e-03
4.943848	1.0314152016e-03
5.004883	8.8793463156e-04
5.065918	8.1037657994e-04
5.126953	9.2881342869e-04
5.187988	1.0996448889e-03
5.249023	1.0552697240e-03
5.310059	1.2481462196e-03
5.371094	1.1409337428e-03
5.432129	1.0065315911e-03
5.493164	7.5236593136e-04
5.554199	9.8622110930e-04
5.615234	8.4601314603e-04
5.676270	9.1564642142e-04
5.737305	1.1296878311e-03
5.798340	1.0544091404e-03
5.859375	8.6342463018e-04
5.920410	7.9944213636e-04
5.981445	8.8535057259e-04
6.042480	7.2245071508e-04
6.103516	7.6794804748e-04
6.164551	7.7630955885e-04
6.225586	9.8665565854e-04
6.286621	8.2606219753e-04
6.347656	8.8413990207e-04
6.408691	9.8830721430e-04
6.469727	9.2746743566e-04
6.530762	7.2886297837e-04
6.591797	7.2190317689e-04
6.652832	7.4560105248e-04
6.713867	6.2793329248e-04
6.774902	7.0963791593e-04
6.835938	8.7455227555e-04
6.896973	9.8482373091e-04
6.958008	8.7783197716e-04
7.019043	1.0649038205e-03
7.080078	1.0923831383e-03
7.141113	1.1136825166e-03
7.202148	9.3158929139e-04
7.263184	9.7543605871e-04
7.324219	8.9110226961e-04
7.385254	7.8295841098e-04
7.446289	6.2486343283e-04
7.507324	6.6974774529e-04
7.568359	5.5895615908e-04
7.629395	5.8227571485e-04
7.690430	5.3440985288e-04
7.751465	5.5937553539e-04
7.812500	6.2513354036e-04
7.873535	7.7315667345e-04
7.934570	6.5653940699e-04
7.995605	7.5147280915e-04
8.056641	8.1952183197e-04
8.117676	7.9998868831e-04
8.178711	8.2627372508e-04
8.239746	8.0559511348e-04
8.300781	7.6553358142e-04
8.361816	7.5354363677e-04
8.422852	6.9781966441e-04
8.483887	5.9415116624e-04
8.544922	6.9115366391e-04
8.605957	7.5350218875e-04
8.666992	7.1774512374e-04
8.728027	7.9430361394e-04
8.789062	8.9180496407e-04
8.850098	8.5823156584e-04
8.911133	9.3815815667e-04
8.972168	9.7530752055e-04
9.033203	9.2343373132e-04
9.094238	8.5628625476e-04
9.155273	7.7336663043e-04
9.216309	8.0320962046e-04
9.277344	7.8253973547e-04
9.338379	7.9719907226e-04
9.399414	7.9412445217e-04
9.460449	9.1528213695e-04
9.521484	8.0831484409e-04
9.582520	7.6187030089e-04
9.643555	7.2850977474e-04
9.704590	6.8954691670e-04
9.765625	6.7761197047e-04
9.826660	6.8389972731e-04
9.887695	7.4879164019e-04
9.948730	7.3816247797e-04
10.009766	8.5626873317e-04
10.070801	8.0933087415e-04
10.131836	8.8888625942e-04
10.192871	8.1069576592e-04
10.253906	8.7919975910e-04
10.314941	1.0350402700e-03
10.375977	1.0271566054e-03
10.437012	8.5567867319e-04
10.498047	8.4836470756e-04
10.559082	8.2274737766e-04
10.620117	6.3349746683e-04
10.681152	7.0542815204e-04
10.742188	6.8650517790e-04
10.803223	8.0652841624e-04
10.864258	7.8604312261e-04
10.925293	8.1169363039e-04
10.986328	7.1520519899e-04
11.047363	7.7547123993e-04
11.108398	7.0479050407e-04
11.169434	7.4180628530e-04
11.230469	6.2092433731e-04
11.291504	6.6919871212e-04
11.352539	6.0425515457e-04
11.413574	5.9393068470e-04
11.474609	5.0671562316e-04
11.535645	4.8261869065e-04
11.596680	5.9638026517e-04
11.657715	6.8507511080e-04
11.718750	6.7445065746e-04
11.779785	7.2187728208e-04
11.840820	8.2256942077e-04
11.901855	7.7926308800e-04
11.962891	9.3354597253e-04
12.023926	8.6492826960e-04
12.084961	9.9122796352e-04
12.145996	9.1459869796e-04
12.207031	8.2419813985e-04
12.268066	6.6197157829e-04
12.329102	7.7028096967e-04
12.390137	7.4757467656e-04
12.451172	8.5146210265e-04
12.512207	9.1202206813e-04
12.573242	8.8977579281e-04
12.634277	9.0410249415e-04
12.695312	7.5902704081e-04
12.756348	9.3670177841e-04
12.817383	8.5602000353e-04
12.878418	9.5713991065e-04
12.939453	9.1034485621e-04
13.000488	9.3110890050e-04
13.061523	6.7975371324e-04
13.122559	6.4329350783e-04
13.183594	5.1764319507e-04
13.244629	6.2134144455e-04
13.305664	6.4103578882e-04
13.366699	7.2099856962e-04
13.427734	8.1414241667e-04
13.488770	8.5586226859e-04
13.549805	8.9390162489e-04
13.610840	9.3704973509e-04
13.671875	9.5997614845e-04
13.732910	1.0666666119e-03
13.793945	1.0263633451e-03
13.854980	8.9077412941e-04
13.916016	7.5293118276e-04
13.977051	7.6947910754e-04
14.038086	5.9210461296e-04
14.099121	6.5964912436e-04
14.160156	8.0594102091e-04
14.221191	8.1601292575e-04
14.282227	7.6387635058e-04
14.343262	7.8500705160e-04
14.404297	6.9465081346e-04
14.465332	6.4842084242e-04
14.526367	6.9854745386e-04
14.587402	7.6399106370e-04
14.648438	9.6800980979e-04
14.709473	1.0400628123e-03
14.770508	1.0322027201e-03
14.831543	1.0076357090e-03
14.892578	8.0614616265e-04
14.953613	5.3780121072e-04
15.014648	6.1809491417e-04
15.075684	4.8736570808e-04
15.136719	5.9836014157e-04
15.197754	6.7718996040e-04
15.258789	7.1467550309e-04
15.319824	5.9885280674e-04
15.380859	6.3719410370e-04
15.441895	5.1566341615e-04
15.502930	6.0855677390e-04
15.563965	5.7750205419e-04
15.625000	6.2047677721e-04
15.686035	5.5678645400e-04
15.747070	6.9868709427e-04
15.808105	6.0522623050e-04
15.869141	7.2743118161e-04
15.930176	6.8582253603e-04
15.991211	6.7665007160e-04
16.052246	6.2246307306e-04
16.113281	6.8084123978e-04
16.174316	5.6766695503e-04
16.235352	6.2641469464e-04
16.296387	6.3791434770e-04
16.357422	6.3134259926e-04
16.418457	5.3310217858e-04
16.479492	5.2101221296e-04
16.540527	5.7089473834e-04
16.601562	6.5425814973e-04
16.662598	5.7119445408e-04
16.723633	8.3160576906e-04
16.784668	8.6406146651e-04
16.845703	8.9191196911e-04
16.906738	8.7318347616e-04
16.967773	9.2086638279e-04
17.028809	7.8241539313e-04
17.089844	8.1100452347e-04
17.150879	6.9631901348e-04
17.211914	6.7983023421e-04
17.272949	6.3781420670e-04
17.333984	5.6876128164e-04
17.395020	5.0634209615e-04
17.456055	6.5330696134e-04
17.517090	6.8930772277e-04
17.578125	8.2104455906e-04
17.639160	7.6039707931e-04
