0		15.65
1		15.63
2		15.65
3		15.68
4		15.63
5		15.65
6		15.63
7		15.65
8		15.70
9		15.63
10		15.65
11		15.63
12		15.63
13		15.70
14		15.63
15		15.68
16		15.60
17		15.68
18		15.68
19		15.68
20		15.68
21		15.68
22		15.65
23		15.78
24		15.63
25		15.68
26		15.53
27		15.60
28		15.68
29		15.68
30		15.63
31		15.65
32		15.60
33		15.68
34		15.63
35		15.68
36		15.65
37		15.63
38		15.65
39		15.65
40		15.65
41		15.65
42		15.60
43		15.68
44		15.60
45		15.65
46		15.68
47		15.65
48		15.63
49		15.68
50		15.65
51		15.63
52		15.65
53		15.68
54		15.65
55		15.68
56		15.70
57		15.65
58		15.68
59		15.68
60		15.70
61		15.60
62		15.68
63		15.68
64		15.68
65		15.68
66		15.70
67		15.63
68		15.70
69		15.65
70		15.63
71		15.63
72		15.68
73		15.65
74		15.68
75		15.73
76		15.65
77		15.63
78		15.60
79		15.63
80		15.68
81		15.65
82		15.70
83		15.70
84		15.65
85		15.68
86		15.65
87		15.65
88		15.65
89		15.70
90		15.68
91		15.65
92		15.65
93		15.68
94		15.68
95		15.68
96		15.60
97		15.68
98		15.65
99		15.68
100		15.63
101		15.63
102		15.63
103		15.68
104		15.63
105		15.68
106		15.65
107		15.65
108		15.70
109		15.68
110		15.68
111		15.58
112		15.63
113		15.68
114		15.65
115		15.70
116		15.65
117		15.65
118		15.70
119		15.63
120		15.70
121		15.60
122		15.65
123		15.70
124		15.63
125		15.65
126		15.63
127		15.68
128		15.68
129		15.65
130		15.68
131		15.65
132		15.65
133		15.63
134		15.68
135		15.70
136		15.63
137		15.68
138		15.68
139		15.68
140		15.63
141		15.65
142		15.63
143		15.60
144		15.65
145		15.63
146		15.63
147		15.68
148		15.63
149		15.63
150		15.63
151		15.60
152		15.68
153		15.68
154		15.68
155		15.68
156		15.60
157		15.63
158		15.68
159		15.68
160		15.68
161		15.63
162		15.70
163		15.63
164		15.70
165		15.68
166		15.65
167		15.65
168		15.65
169		15.68
170		15.68
171		15.65
172		15.70
173		15.68
174		15.68
175		15.65
176		15.58
177		15.65
178		15.58
179		15.70
180		15.70
181		15.65
182		15.65
183		15.68
184		15.65
185		15.63
186		15.68
187		15.65
188		15.60
189		15.70
190		15.68
191		15.63
192		15.63
193		15.73
194		15.68
195		15.65
196		15.65
197		15.65
198		15.60
199		15.70
200		15.68
201		15.63
202		15.70
203		15.68
204		15.70
205		15.68
206		15.68
207		15.63
208		15.63
209		15.68
210		15.63
211		15.58
212		15.70
213		15.58
214		15.68
215		15.68
216		15.68
217		15.60
218		15.70
219		15.68
220		15.63
221		15.58
222		15.68
223		15.58
224		15.73
225		15.63
226		15.60
227		15.68
228		15.65
229		15.68
230		15.60
231		15.65
232		15.68
233		15.65
234		15.70
235		15.65
236		15.63
237		15.65
238		15.65
239		15.73
240		15.65
241		15.60
242		15.65
243		15.63
244		15.70
245		15.65
246		15.65
247		15.73
248		15.70
249		15.68
250		15.68
251		15.63
252		15.68
253		15.73
254		15.70
255		15.63
256		15.63
257		15.68
258		15.70
259		15.65
260		15.58
261		15.63
262		15.63
263		15.68
264		15.70
265		15.65
266		15.65
267		15.63
268		15.73
269		15.68
270		15.63
271		15.63
